"CpG_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene_Symbol"
"cg00159523",-0.24277901396549,0.453932609216378,-14.2079607003331,2.70304302975693e-40,2.03514481968684e-39,79.6424766695912,"TCF7L2"
"cg00159523",-0.24277901396549,0.453932609216378,-14.2079607003331,2.70304302975693e-40,2.03514481968684e-39,79.6424766695912,"TCF7L2"
"cg00159523",-0.24277901396549,0.453932609216378,-14.2079607003331,2.70304302975693e-40,2.03514481968684e-39,79.6424766695912,"TCF7L2"
"cg00159523",-0.24277901396549,0.453932609216378,-14.2079607003331,2.70304302975693e-40,2.03514481968684e-39,79.6424766695912,"TCF7L2"
"cg00160667",0.243923721576468,0.666713574850685,19.5037334283743,1.36236863829538e-67,2.36280196834813e-66,142.348497604036,"PTPRU"
"cg00160667",0.243923721576468,0.666713574850685,19.5037334283743,1.36236863829538e-67,2.36280196834813e-66,142.348497604036,"PTPRU"
"cg00160667",0.243923721576468,0.666713574850685,19.5037334283743,1.36236863829538e-67,2.36280196834813e-66,142.348497604036,"PTPRU"
"cg00160902",0.213307422940991,0.652424759442142,33.4426988039392,1.30291909276237e-145,1.49888037700893e-143,321.907248495938,NA
"cg00164546",-0.217255457491507,0.807348905929485,-44.6042042741657,7.16664817778283e-204,3.40606246636804e-201,456.069496727818,"LDLRAP1"
"cg00168694",-0.202939653309588,0.440351521363362,-14.4715871533937,1.46554809460182e-41,1.15176063372278e-40,82.5467452745472,"ETS2"
"cg00178864",-0.208331622097325,0.398688156941328,-24.6482315561688,2.80273558401879e-96,1.01181371036149e-94,208.33905044124,"C4orf49"
"cg00215922",-0.210167858471618,0.619467670781601,-27.9389411465145,6.6737325944358e-115,3.70815465252396e-113,251.203388656417,"UBE2Q2"
"cg00215922",-0.210167858471618,0.619467670781601,-27.9389411465145,6.6737325944358e-115,3.70815465252396e-113,251.203388656417,"UBE2Q2"
"cg00222801",0.221538127153841,0.760371434502793,40.8847326732611,3.60379944525149e-185,1.06641587338285e-182,413.001891953583,"NOL10"
"cg00222982",-0.211133245750113,0.15276333935548,-52.1763243088085,1.2445691413193e-239,2.06267048240785e-236,538.418319021198,"EI24"
"cg00222982",-0.211133245750113,0.15276333935548,-52.1763243088085,1.2445691413193e-239,2.06267048240785e-236,538.418319021198,"EI24"
"cg00235484",-0.242980619139831,0.493574342221381,-17.2085136519742,2.43084537173656e-55,2.96333902998335e-54,114.188999787578,"MAP7"
"cg00259404",-0.200298280812002,0.435441669466242,-14.7386166553356,7.43965681358211e-43,6.10430162355271e-42,85.5171177190704,"TRIM27"
"cg00278392",-0.218008245261815,0.435531958308976,-15.4154704282478,3.4513849107768e-46,3.16367394050992e-45,93.1687610074782,NA
"cg00288598",-0.24317557876959,0.686443695384548,-14.3356852994893,6.60823582503041e-41,5.0791039525413e-40,81.0460031654458,"EIF2C2"
"cg00288598",-0.24317557876959,0.686443695384548,-14.3356852994893,6.60823582503041e-41,5.0791039525413e-40,81.0460031654458,"EIF2C2"
"cg00291222",-0.287289870318182,0.431623523385509,-18.2648982337284,6.4611751860178e-61,9.27732568448895e-60,127.001463512482,"ARMCX2"
"cg00291222",-0.287289870318182,0.431623523385509,-18.2648982337284,6.4611751860178e-61,9.27732568448895e-60,127.001463512482,"ARMCX2"
"cg00321614",0.358273087544237,0.656261765071192,37.8749024370783,1.69133283850096e-169,3.41476401953715e-167,376.912380454084,NA
"cg00344308",-0.222225511758983,0.443781267841281,-17.8137042168713,1.60774742146983e-58,2.15177821713983e-57,121.495069865922,NA
"cg00349636",-0.350812074588643,0.743340926424327,-39.5798188537271,1.96492781183198e-178,4.9172427170731e-176,397.48824157089,NA
"cg00361017",0.208319976682683,0.62225803465328,32.3574242355934,1.24061829185132e-139,1.23884676231076e-137,308.140743905527,"PDE10A"
"cg00361017",0.208319976682683,0.62225803465328,32.3574242355934,1.24061829185132e-139,1.23884676231076e-137,308.140743905527,"PDE10A"
"cg00361155",0.220078703789854,0.792740604475097,29.0395041411641,4.15275043389522e-121,2.67044399099942e-119,265.490146661116,NA
"cg00366917",-0.212218899736499,0.404642752724137,-19.9878037866207,3.1032757908606e-70,5.77195774645338e-69,148.424478915085,"MBP"
"cg00366917",-0.212218899736499,0.404642752724137,-19.9878037866207,3.1032757908606e-70,5.77195774645338e-69,148.424478915085,"MBP"
"cg00370123",-0.23340052419939,0.356647101495881,-24.9820860128566,3.62054846895185e-98,1.36238191651919e-96,212.685812450698,"C7orf50"
"cg00370123",-0.23340052419939,0.356647101495881,-24.9820860128566,3.62054846895185e-98,1.36238191651919e-96,212.685812450698,"C7orf50"
"cg00370123",-0.23340052419939,0.356647101495881,-24.9820860128566,3.62054846895185e-98,1.36238191651919e-96,212.685812450698,"C7orf50"
"cg00382999",-0.231863492350098,0.438831658543967,-17.2231672924517,2.03825983383888e-55,2.49079480513141e-54,114.364760632122,"NCK1"
"cg00388605",0.206279077657344,0.150528412908788,33.9638647792735,1.82194455883057e-148,2.23763377165193e-146,328.479877183497,"PKN2"
"cg00412368",-0.208021988316816,0.342721573905097,-12.3782478877644,7.12212227437982e-32,3.95998203361492e-31,60.3376498029532,"FGF13"
"cg00412368",-0.208021988316816,0.342721573905097,-12.3782478877644,7.12212227437982e-32,3.95998203361492e-31,60.3376498029532,"FGF13"
"cg00412368",-0.208021988316816,0.342721573905097,-12.3782478877644,7.12212227437982e-32,3.95998203361492e-31,60.3376498029532,"FGF13"
"cg00414384",-0.231503695641496,0.300795474590493,-27.7780482114459,5.41168145971297e-114,2.94719729356224e-112,249.110978520549,"MTL5"
"cg00414384",-0.231503695641496,0.300795474590493,-27.7780482114459,5.41168145971297e-114,2.94719729356224e-112,249.110978520549,"MTL5"
"cg00426668",0.201498377168412,0.49625432423777,14.2637443785614,1.46224372524807e-40,1.11075090277465e-39,80.2546350203282,"CAPN6"
"cg00445548",-0.316039019078553,0.854358973804978,-14.7361368803938,7.64943361607824e-43,6.27267142941759e-42,85.4894037766992,"NFATC1"
"cg00445548",-0.316039019078553,0.854358973804978,-14.7361368803938,7.64943361607824e-43,6.27267142941759e-42,85.4894037766992,"NFATC1"
"cg00445548",-0.316039019078553,0.854358973804978,-14.7361368803938,7.64943361607824e-43,6.27267142941759e-42,85.4894037766992,"NFATC1"
"cg00445548",-0.316039019078553,0.854358973804978,-14.7361368803938,7.64943361607824e-43,6.27267142941759e-42,85.4894037766992,"NFATC1"
"cg00445548",-0.316039019078553,0.854358973804978,-14.7361368803938,7.64943361607824e-43,6.27267142941759e-42,85.4894037766992,"NFATC1"
"cg00446046",-0.259604947073177,0.519238546663028,-19.6983494776701,1.1857192619963e-68,2.11429903542213e-67,144.78644478707,NA
"cg00448868",-0.203475326218904,0.693125057662728,-15.9165472820794,1.05855091189193e-48,1.05200108888844e-47,98.9393903085085,"DYNC1LI2"
"cg00454592",-0.378813286376392,0.549453526876762,-33.3038520702061,7.53776274465846e-145,8.50282564724247e-143,320.151902869523,NA
"cg00456723",-0.402453415985116,0.680335050893117,-49.5664910679815,1.18346835529001e-227,1.17684353352974e-224,510.835997809115,"SHROOM2"
"cg00460983",-0.215848101622056,0.644794915733195,-17.2714870850877,1.13981401257832e-55,1.40364244150431e-54,114.944738828529,NA
"cg00479463",0.21062819238061,0.606794647264972,20.5364343653181,3.0013479433511e-73,6.03434447659543e-72,155.35672356124,NA
"cg00487142",-0.210261897913295,0.552213907300298,-18.6686023068369,4.46343818899702e-63,6.83948927736062e-62,131.967822888244,"DPPA4"
"cg00491963",-0.324112966734014,0.224065572225974,-60.7454433550624,1.60235623694429e-276,1.76827045481501e-272,623.356297257972,"UBE2L6"
"cg00491963",-0.324112966734014,0.224065572225974,-60.7454433550624,1.60235623694429e-276,1.76827045481501e-272,623.356297257972,"UBE2L6"
"cg00491963",-0.324112966734014,0.224065572225974,-60.7454433550624,1.60235623694429e-276,1.76827045481501e-272,623.356297257972,"UBE2L6"
"cg00494544",0.205573160835529,0.522010493253446,15.5332736011828,8.92218268196719e-47,8.3423606551025e-46,94.5176132218905,"PPP1R2"
"cg00501919",0.223490174549491,0.550077582509516,26.2692904083588,1.8630242853285e-105,8.30801229025957e-104,229.46060059219,"LTA"
"cg00501919",0.223490174549491,0.550077582509516,26.2692904083588,1.8630242853285e-105,8.30801229025957e-104,229.46060059219,"LTA"
"cg00509610",-0.292754114059351,0.467842236616943,-24.5094790616376,1.70693321134325e-95,6.04025537519072e-94,206.533400345422,"TSEN2"
"cg00509610",-0.292754114059351,0.467842236616943,-24.5094790616376,1.70693321134325e-95,6.04025537519072e-94,206.533400345422,"TSEN2"
"cg00509610",-0.292754114059351,0.467842236616943,-24.5094790616376,1.70693321134325e-95,6.04025537519072e-94,206.533400345422,"TSEN2"
"cg00509610",-0.292754114059351,0.467842236616943,-24.5094790616376,1.70693321134325e-95,6.04025537519072e-94,206.533400345422,"TSEN2"
"cg00509610",-0.292754114059351,0.467842236616943,-24.5094790616376,1.70693321134325e-95,6.04025537519072e-94,206.533400345422,"TSEN2"
"cg00530870",-0.211951545242214,0.590942177029587,-19.4914619748791,1.58875068831977e-67,2.75162691464686e-66,142.194999640732,"TTC23L"
"cg00554969",-0.229178774973987,0.302833300593348,-14.8417151546188,2.33648346525079e-43,1.95024342933091e-42,86.6714605221753,"TBX22"
"cg00554969",-0.229178774973987,0.302833300593348,-14.8417151546188,2.33648346525079e-43,1.95024342933091e-42,86.6714605221753,"TBX22"
"cg00554969",-0.229178774973987,0.302833300593348,-14.8417151546188,2.33648346525079e-43,1.95024342933091e-42,86.6714605221753,"TBX22"
"cg00578039",0.322775567515077,0.672642783154828,39.1694632922914,2.69297737868647e-176,6.39268464805263e-174,392.567243519567,"C6orf25"
"cg00578039",0.322775567515077,0.672642783154828,39.1694632922914,2.69297737868647e-176,6.39268464805263e-174,392.567243519567,"C6orf25"
"cg00578039",0.322775567515077,0.672642783154828,39.1694632922914,2.69297737868647e-176,6.39268464805263e-174,392.567243519567,"C6orf25"
"cg00578039",0.322775567515077,0.672642783154828,39.1694632922914,2.69297737868647e-176,6.39268464805263e-174,392.567243519567,"C6orf25"
"cg00578039",0.322775567515077,0.672642783154828,39.1694632922914,2.69297737868647e-176,6.39268464805263e-174,392.567243519567,"C6orf25"
"cg00578039",0.322775567515077,0.672642783154828,39.1694632922914,2.69297737868647e-176,6.39268464805263e-174,392.567243519567,"C6orf25"
"cg00578614",-0.200815842556495,0.432826052495143,-16.2371313819591,2.49936211497104e-50,2.61642231092522e-49,102.675537203316,NA
"cg00649606",-0.290809330070867,0.208754343475076,-58.577859934585,1.57102266823827e-267,1.09355987586525e-263,602.655701295593,"SLC19A2"
"cg00680875",-0.230037909995877,0.879390214048103,-46.3772712371105,1.60156912342629e-212,9.85897625308293e-210,475.991150556787,"PDLIM3"
"cg00680875",-0.230037909995877,0.879390214048103,-46.3772712371105,1.60156912342629e-212,9.85897625308293e-210,475.991150556787,"PDLIM3"
"cg00681278",-0.229998408449685,0.805384767403879,-42.0655325379705,3.45830282246864e-191,1.19535484104996e-188,426.860538535438,"KIAA1688"
"cg00701951",-0.225478858553352,0.746565285425043,-13.7948271552776,2.45721173200442e-38,1.72565861574612e-37,75.1498785840322,"HTRA1"
"cg00720159",-0.251827688050757,0.493618107843534,-19.766234811324,5.05198493535726e-69,9.0958445680748e-68,145.63839816021,NA
"cg00739644",-0.297293043115937,0.419020586265617,-43.8555749182457,3.62426507580145e-200,1.54262427689708e-197,447.539796021845,"TMPRSS2"
"cg00739644",-0.297293043115937,0.419020586265617,-43.8555749182457,3.62426507580145e-200,1.54262427689708e-197,447.539796021845,"TMPRSS2"
"cg00754989",-0.254780469344554,0.236997491528492,-44.2614355441872,3.52703169312862e-202,1.58945823770032e-199,452.172787904791,NA
"cg00759807",0.200783770617013,0.686858726612532,16.8015982085622,3.16063328664647e-53,3.61668693081197e-52,109.33223941681,"ANKRD11"
"cg00765828",0.252639040615182,0.162288658112324,51.0580508031956,1.52562666104891e-234,2.018346080911e-231,526.701230520369,"TMEM132D"
"cg00769882",-0.516870511774486,0.72443905031969,-49.7083059146884,2.58825491092803e-228,2.63753085408585e-225,512.356169248026,"HSPA6"
"cg00780426",-0.208478690374118,0.535741553703392,-17.8388573001862,1.18359364969522e-58,1.59115907293068e-57,121.800750817575,NA
"cg00782174",0.223727853506234,0.121571736881612,26.939048987095,3.00823768360154e-109,1.46779485027345e-107,238.188581063412,"SLC1A5"
"cg00782174",0.223727853506234,0.121571736881612,26.939048987095,3.00823768360154e-109,1.46779485027345e-107,238.188581063412,"SLC1A5"
"cg00782174",0.223727853506234,0.121571736881612,26.939048987095,3.00823768360154e-109,1.46779485027345e-107,238.188581063412,"SLC1A5"
"cg00792513",-0.329135926686337,0.28086648091419,-50.8187508217913,1.90925913318006e-233,2.41974796242218e-230,524.174187205539,NA
"cg00805441",-0.286093273488923,0.72727081050356,-38.4126637137777,2.47727685600145e-172,5.33484695539468e-170,383.439257802781,"IGLL1"
"cg00805441",-0.286093273488923,0.72727081050356,-38.4126637137777,2.47727685600145e-172,5.33484695539468e-170,383.439257802781,"IGLL1"
"cg00810292",0.336630948632573,0.483118688676625,22.982114610444,7.02243794772632e-87,2.00196781347276e-85,186.711796088716,"TBC1D4"
"cg00813156",-0.249701600417459,0.362997687622728,-11.6576529155632,9.42043233764553e-29,4.66804975737584e-28,53.1901965772687,"IKBKG"
"cg00813156",-0.249701600417459,0.362997687622728,-11.6576529155632,9.42043233764553e-29,4.66804975737584e-28,53.1901965772687,"G6PD"
"cg00813156",-0.249701600417459,0.362997687622728,-11.6576529155632,9.42043233764553e-29,4.66804975737584e-28,53.1901965772687,"IKBKG"
"cg00813156",-0.249701600417459,0.362997687622728,-11.6576529155632,9.42043233764553e-29,4.66804975737584e-28,53.1901965772687,"IKBKG"
"cg00813156",-0.249701600417459,0.362997687622728,-11.6576529155632,9.42043233764553e-29,4.66804975737584e-28,53.1901965772687,"G6PD"
"cg00813156",-0.249701600417459,0.362997687622728,-11.6576529155632,9.42043233764553e-29,4.66804975737584e-28,53.1901965772687,"IKBKG"
"cg00813156",-0.249701600417459,0.362997687622728,-11.6576529155632,9.42043233764553e-29,4.66804975737584e-28,53.1901965772687,"IKBKG"
"cg00813156",-0.249701600417459,0.362997687622728,-11.6576529155632,9.42043233764553e-29,4.66804975737584e-28,53.1901965772687,"IKBKG"
"cg00819949",0.241957472647189,0.73811022878583,51.0571352237851,1.54042765971436e-234,2.03198576070187e-231,526.691575145742,"LOC150197"
"cg00835526",-0.205277115682411,0.72511323622082,-41.4947727221941,2.74409112056145e-188,8.77436225986848e-186,420.183180099927,NA
"cg00842918",-0.239631068820588,0.513087891396721,-18.2641164024184,6.52350244506535e-61,9.36562986443646e-60,126.991880697658,"GAS7"
"cg00842918",-0.239631068820588,0.513087891396721,-18.2641164024184,6.52350244506535e-61,9.36562986443646e-60,126.991880697658,"GAS7"
"cg00859441",-0.245447609622445,0.499527977094743,-18.1285429507685,3.43993200324652e-60,4.83476501821849e-59,125.332301288408,"PLBD2"
"cg00859441",-0.245447609622445,0.499527977094743,-18.1285429507685,3.43993200324652e-60,4.83476501821849e-59,125.332301288408,"PLBD2"
"cg00894378",0.243624997923321,0.680303574449735,41.7968417068086,7.97387503635913e-190,2.67442822967072e-187,423.722122703511,"CNNM2"
"cg00894378",0.243624997923321,0.680303574449735,41.7968417068086,7.97387503635913e-190,2.67442822967072e-187,423.722122703511,"CNNM2"
"cg00894378",0.243624997923321,0.680303574449735,41.7968417068086,7.97387503635913e-190,2.67442822967072e-187,423.722122703511,"CNNM2"
"cg00929635",-0.210654407568554,0.408411025644833,-23.9042947191648,4.47878507131632e-92,1.458919900556e-90,198.665867600527,"DBNDD2"
"cg00929635",-0.210654407568554,0.408411025644833,-23.9042947191648,4.47878507131632e-92,1.458919900556e-90,198.665867600527,"SYS1-DBNDD2"
"cg00929635",-0.210654407568554,0.408411025644833,-23.9042947191648,4.47878507131632e-92,1.458919900556e-90,198.665867600527,"DBNDD2"
"cg00929635",-0.210654407568554,0.408411025644833,-23.9042947191648,4.47878507131632e-92,1.458919900556e-90,198.665867600527,"DBNDD2"
"cg00929635",-0.210654407568554,0.408411025644833,-23.9042947191648,4.47878507131632e-92,1.458919900556e-90,198.665867600527,"DBNDD2"
"cg00929635",-0.210654407568554,0.408411025644833,-23.9042947191648,4.47878507131632e-92,1.458919900556e-90,198.665867600527,"DBNDD2"
"cg00929635",-0.210654407568554,0.408411025644833,-23.9042947191648,4.47878507131632e-92,1.458919900556e-90,198.665867600527,"DBNDD2"
"cg00935924",-0.216540399118513,0.339844412465546,-15.7555880036819,6.85591015006369e-48,6.64178039381373e-47,97.0763229424139,"UBE2A"
"cg00935924",-0.216540399118513,0.339844412465546,-15.7555880036819,6.85591015006369e-48,6.64178039381373e-47,97.0763229424139,"UBE2A"
"cg00951395",-0.201178084898561,0.277738844044083,-19.8068993924263,3.02937140007846e-69,5.48500611500941e-68,146.149111595314,"KIAA1383"
"cg00970057",0.284630776485224,0.535251994798927,22.5936818444444,1.06614038101996e-84,2.86635221233362e-83,181.693198070765,"HIVEP3"
"cg00970057",0.284630776485224,0.535251994798927,22.5936818444444,1.06614038101996e-84,2.86635221233362e-83,181.693198070765,"HIVEP3"
"cg00995854",-0.202323324345434,0.403979859475006,-17.69642374021,6.69168669113153e-58,8.7931973700701e-57,120.071855833383,"CD5L"
"cg01003666",0.210243206925123,0.479503464412009,16.0115830219786,3.49884586558304e-49,3.53480698542066e-48,100.043463060369,NA
"cg01010188",0.202649535511799,0.134744278496326,46.0610907898571,5.42824699579061e-211,3.18550796107192e-208,472.467507856817,"STC2"
"cg01016800",-0.202736006784499,0.155534382409601,-52.6062828661767,1.4321732470884e-241,2.6128672667939e-238,542.883230048058,"CCNJ"
"cg01016800",-0.202736006784499,0.155534382409601,-52.6062828661767,1.4321732470884e-241,2.6128672667939e-238,542.883230048058,"CCNJ"
"cg01016800",-0.202736006784499,0.155534382409601,-52.6062828661767,1.4321732470884e-241,2.6128672667939e-238,542.883230048058,"CCNJ"
"cg01022219",-0.221718036675107,0.470212945290562,-15.8882636040642,1.47079381408184e-48,1.45571394663073e-47,98.6113838968592,"C18orf1"
"cg01022219",-0.221718036675107,0.470212945290562,-15.8882636040642,1.47079381408184e-48,1.45571394663073e-47,98.6113838968592,"C18orf1"
"cg01022219",-0.221718036675107,0.470212945290562,-15.8882636040642,1.47079381408184e-48,1.45571394663073e-47,98.6113838968592,"C18orf1"
"cg01022219",-0.221718036675107,0.470212945290562,-15.8882636040642,1.47079381408184e-48,1.45571394663073e-47,98.6113838968592,"C18orf1"
"cg01022219",-0.221718036675107,0.470212945290562,-15.8882636040642,1.47079381408184e-48,1.45571394663073e-47,98.6113838968592,"C18orf1"
"cg01022219",-0.221718036675107,0.470212945290562,-15.8882636040642,1.47079381408184e-48,1.45571394663073e-47,98.6113838968592,"C18orf1"
"cg01023672",-0.21833793050857,0.446437335255673,-16.2720843847786,1.65804247833819e-50,1.74567481140119e-49,103.084884798458,NA
"cg01053463",0.578290018283609,0.228457859838709,65.256179787102,1.53521483296143e-294,5.34317351398384e-290,664.835623680271,"C1orf135"
"cg01077616",-0.212412001101118,0.423027172554308,-40.4160561154269,9.24608050966519e-183,2.60001048156591e-180,407.453752339697,"CCND3"
"cg01077616",-0.212412001101118,0.423027172554308,-40.4160561154269,9.24608050966519e-183,2.60001048156591e-180,407.453752339697,"CCND3"
"cg01077616",-0.212412001101118,0.423027172554308,-40.4160561154269,9.24608050966519e-183,2.60001048156591e-180,407.453752339697,"TAF8"
"cg01080483",0.328255701017665,0.647644310405948,45.4829831487477,3.51875886768604e-208,1.90439354780042e-205,465.992454579612,"MCC"
"cg01087254",-0.203382725032279,0.426046384083511,-15.8208992678798,3.21586819162759e-48,3.148732332626e-47,97.8312352934969,NA
"cg01095518",-0.216813567361139,0.825743735692823,-29.1838507324579,6.39927253403861e-122,4.20349891963323e-120,267.359981033043,"EXOC2"
"cg01121554",-0.241978016019088,0.35470314680725,-42.1433389359064,1.39621442427556e-191,4.88948455810179e-189,427.767678594514,NA
"cg01142735",0.225929517862196,0.642899986488759,30.6097597839387,6.46264123842319e-130,5.14977354041614e-128,285.768322080702,NA
"cg01143309",0.202807232722862,0.186802892501487,38.4600503117498,1.3961334731665e-172,3.02241520734259e-170,384.012780256203,"FADS6"
"cg01157780",-0.203318066323228,0.556531765816234,-31.4955760298134,7.45809603451887e-135,6.6504492020224e-133,297.137125087655,"EPB41L1"
"cg01157780",-0.203318066323228,0.556531765816234,-31.4955760298134,7.45809603451887e-135,6.6504492020224e-133,297.137125087655,"EPB41L1"
"cg01157951",0.201930608703696,0.457113813792048,21.0429671385481,4.76069902962993e-76,1.02894456771432e-74,161.795604361868,"LTA"
"cg01157951",0.201930608703696,0.457113813792048,21.0429671385481,4.76069902962993e-76,1.02894456771432e-74,161.795604361868,"LTA"
"cg01168584",-0.222819787217919,0.454618350744208,-16.9087553019762,8.8108748900258e-54,1.02562627714035e-52,110.606663801643,"EMILIN2"
"cg01178099",-0.283279612552887,0.486576519804133,-20.0627380946362,1.20576998272524e-70,2.26775676931447e-69,149.368554979384,NA
"cg01202731",-0.411223098200735,0.668637555063889,-49.9347626460922,2.29653131599107e-229,2.43342501993936e-226,514.778524095667,"TMEM182"
"cg01204305",-0.215588014128031,0.295051730342245,-31.7730895529363,2.14270299190428e-136,1.97891895651371e-134,300.686766687237,"AMIGO3"
"cg01204305",-0.215588014128031,0.295051730342245,-31.7730895529363,2.14270299190428e-136,1.97891895651371e-134,300.686766687237,"RNF123"
"cg01215762",0.286116005498846,0.224973121754132,33.539093306448,3.85594713006943e-146,4.4906945864641e-144,323.124847735568,"HOXA10"
"cg01215762",0.286116005498846,0.224973121754132,33.539093306448,3.85594713006943e-146,4.4906945864641e-144,323.124847735568,"HOXA10"
"cg01231381",-0.212925197800936,0.47090422773434,-17.5196796656777,5.7022669013839e-57,7.29495791650931e-56,117.933614879427,"SESTD1"
"cg01239717",0.259083775760288,0.162830792863468,42.7503326354008,1.21095426801019e-194,4.55444631275159e-192,434.818773565859,"QRSL1"
"cg01239717",0.259083775760288,0.162830792863468,42.7503326354008,1.21095426801019e-194,4.55444631275159e-192,434.818773565859,"RTN4IP1"
